sep=,
DeviceTag:,Foot_01,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.9.1,,,,,,,,,,,,,,,,,
AppVersion:,2022.0.1,,,,,,,,,,,,,,,,,
StartTime:,2023-02-16 09:14:57.000 -0500,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
23, 1031153461, 179.56381225585938, 2.06793212890625, 112.55553436279297, -0.35249951481819153, 0.08534999936819077, -10.005772590637207, -0.10905887186527252, -0.2213321328163147, -0.40405309200286865, 
24, 1031170128, 179.56324768066406, 2.07175874710083, 112.53855895996094, -0.34760382771492004, 0.0810471847653389, -9.986540794372559, -0.07380299270153046, -0.2827129662036896, -0.49509352445602417, 
25, 1031186795, 179.5624237060547, 2.075532913208008, 112.52584838867188, -0.3457012176513672, 0.07573691755533218, -10.000255584716797, -0.07868220657110214, -0.2827385663986206, -0.45739156007766724, 
26, 1031203462, 179.5615234375, 2.0794408321380615, 112.53398895263672, -0.35569679737091064, 0.07954880595207214, -9.996533393859863, -0.08271621912717819, -0.29586511850357056, -0.4295249879360199, 
27, 1031220129, 179.55844116210938, 2.08219313621521, 112.56886291503906, -0.34557607769966125, 0.07795416563749313, -9.999276161193848, -0.21413497626781464, -0.22148582339286804, -0.5547454357147217, 
28, 1031236796, 179.55592346191406, 2.0853278636932373, 112.57411193847656, -0.36451923847198486, 0.06929616630077362, -10.003792762756348, -0.17211733758449554, -0.24932679533958435, -0.41710278391838074, 
29, 1031253463, 179.5542755126953, 2.089566946029663, 112.58406066894531, -0.35155177116394043, 0.07622368633747101, -10.007454872131348, -0.12615536153316498, -0.30739083886146545, -0.4589923918247223, 
30, 1031270130, 179.55401611328125, 2.093348741531372, 112.58626556396484, -0.3377441167831421, 0.06744047999382019, -9.995563507080078, -0.04178711771965027, -0.2809840738773346, -0.45252516865730286, 
31, 1031286797, 179.55282592773438, 2.097982406616211, 112.6025161743164, -0.34868723154067993, 0.07754340767860413, -9.997330665588379, -0.10488399118185043, -0.33929139375686646, -0.5295169353485107, 
32, 1031303464, 179.55245971679688, 2.1019704341888428, 112.60814666748047, -0.345980167388916, 0.0723109096288681, -9.988150596618652, -0.05158397555351257, -0.3031391203403473, -0.4590819776058197, 
33, 1031320131, 179.55142211914062, 2.1058623790740967, 112.62013244628906, -0.3505648672580719, 0.07880888134241104, -9.990846633911133, -0.09255148470401764, -0.2991563081741333, -0.4459170699119568, 
34, 1031336798, 179.55067443847656, 2.108609676361084, 112.63008880615234, -0.355110228061676, 0.06987909227609634, -10.00729751586914, -0.07557027786970139, -0.2302325814962387, -0.48852384090423584, 
35, 1031353465, 179.55039978027344, 2.1137771606445312, 112.63433837890625, -0.3439059853553772, 0.07011100649833679, -10.013712882995605, -0.049829501658678055, -0.374419242143631, -0.5034047961235046, 
36, 1031370132, 179.5498809814453, 2.1165170669555664, 112.65196228027344, -0.3404048681259155, 0.0683949664235115, -10.006367683410645, -0.06743823736906052, -0.231833353638649, -0.5245864987373352, 
37, 1031386799, 179.54931640625, 2.1206815242767334, 112.6626205444336, -0.34656310081481934, 0.0675867423415184, -10.002662658691406, -0.07038368284702301, -0.3220284581184387, -0.4656388759613037, 
38, 1031403466, 179.54908752441406, 2.1247212886810303, 112.67835235595703, -0.35212409496307373, 0.07412762194871902, -10.002609252929688, -0.05327441170811653, -0.31622716784477234, -0.5148280262947083, 
39, 1031420133, 179.54791259765625, 2.127345085144043, 112.7035903930664, -0.3566301167011261, 0.05864980071783066, -10.00349235534668, -0.1100577712059021, -0.23033501207828522, -0.5171332359313965, 
40, 1031436800, 179.54568481445312, 2.1309821605682373, 112.7085952758789, -0.3529001474380493, 0.08275701105594635, -10.014442443847656, -0.17793141305446625, -0.28951314091682434, -0.5219995975494385, 
41, 1031453467, 179.5445098876953, 2.135593891143799, 112.71548461914062, -0.35553938150405884, 0.08136586844921112, -10.003417015075684, -0.10876432061195374, -0.34920355677604675, -0.43934741616249084, 
42, 1031470134, 179.5442352294922, 2.138089179992676, 112.73196411132812, -0.35474908351898193, 0.08073971420526505, -10.009800910949707, -0.05596374347805977, -0.2203204333782196, -0.4910082221031189, 
43, 1031486801, 179.54437255859375, 2.1417219638824463, 112.73533630371094, -0.3506077826023102, 0.057047657668590546, -9.988765716552734, -0.02786661498248577, -0.28828370571136475, -0.47799697518348694, 
44, 1031503468, 179.544677734375, 2.145010232925415, 112.74420928955078, -0.3534580171108246, 0.07813980430364609, -10.00059986114502, -0.02129695750772953, -0.268625944852829, -0.44192150235176086, 
45, 1031520135, 179.5436248779297, 2.148484468460083, 112.75104522705078, -0.3541947305202484, 0.0699184313416481, -9.998753547668457, -0.10247639566659927, -0.27951139211654663, -0.47866290807724, 
46, 1031536802, 179.54165649414062, 2.1506340503692627, 112.77519989013672, -0.3487088084220886, 0.08759919553995132, -9.99597454071045, -0.15762056410312653, -0.20020164549350739, -0.46210429072380066, 
47, 1031553469, 179.54058837890625, 2.154033899307251, 112.77462005615234, -0.3574526607990265, 0.06783349812030792, -10.007847785949707, -0.09992794692516327, -0.27624574303627014, -0.42784732580184937, 
48, 1031570136, 179.53941345214844, 2.155313491821289, 112.80415344238281, -0.3381481170654297, 0.08100847899913788, -9.99232006072998, -0.11041634529829025, -0.14834876358509064, -0.5351260900497437, 
49, 1031586803, 179.53773498535156, 2.1597137451171875, 112.79562377929688, -0.3439667820930481, 0.06293051689863205, -9.994136810302734, -0.13572168350219727, -0.33867672085762024, -0.40489837527275085, 
50, 1031603470, 179.535888671875, 2.1638247966766357, 112.8259506225586, -0.35878998041152954, 0.06870651245117188, -10.008681297302246, -0.14980867505073547, -0.3239494264125824, -0.45730191469192505, 
51, 1031620137, 179.53448486328125, 2.166534423828125, 112.82128143310547, -0.33768337965011597, 0.0683019831776619, -9.989516258239746, -0.12564310431480408, -0.2385566532611847, -0.5121899247169495, 
52, 1031636804, 179.53623962402344, 2.169943332672119, 112.84288024902344, -0.3449038565158844, 0.07500416785478592, -10.003181457519531, 0.06392289698123932, -0.28298190236091614, -0.4667401909828186, 
53, 1031653471, 179.53640747070312, 2.172150135040283, 112.8343276977539, -0.3466775417327881, 0.07751071453094482, -10.004064559936523, -0.03142677992582321, -0.21366111934185028, -0.48532217741012573, 
54, 1031670138, 179.5345916748047, 2.174567699432373, 112.84331512451172, -0.33819133043289185, 0.08219882100820541, -10.004075050354004, -0.15015442669391632, -0.2272486388683319, -0.45475345849990845, 
55, 1031686805, 179.53445434570312, 2.178511381149292, 112.8554458618164, -0.3562546670436859, 0.08154429495334625, -10.0057954788208, -0.04646143689751625, -0.32196441292762756, -0.42965301871299744, 
56, 1031703472, 179.53353881835938, 2.1820263862609863, 112.8541030883789, -0.34341961145401, 0.07076956331729889, -10.01225757598877, -0.09430596232414246, -0.29501989483833313, -0.5196688771247864, 
57, 1031720139, 179.53286743164062, 2.1843032836914062, 112.84449768066406, -0.3451541066169739, 0.07005760818719864, -10.003985404968262, -0.07970671355724335, -0.2228689193725586, -0.4589923322200775, 
58, 1031736806, 179.5319061279297, 2.188051223754883, 112.84867095947266, -0.34767162799835205, 0.07571230083703995, -10.000280380249023, -0.09737948328256607, -0.3131024241447449, -0.46560046076774597, 
59, 1031753473, 179.53062438964844, 2.190577745437622, 112.8680648803711, -0.3486015200614929, 0.07320854067802429, -10.006660461425781, -0.11824103444814682, -0.24023433029651642, -0.4966302514076233, 
60, 1031770140, 179.52874755859375, 2.1935250759124756, 112.8826675415039, -0.3383127748966217, 0.06811601668596268, -10.013105392456055, -0.15161436796188354, -0.2666409909725189, -0.43836137652397156, 
61, 1031786807, 179.5275421142578, 2.1969432830810547, 112.89322662353516, -0.3536010682582855, 0.0628625750541687, -9.993789672851562, -0.11382284760475159, -0.29760676622390747, -0.4606316387653351, 
62, 1031803474, 179.52545166015625, 2.2005975246429443, 112.89968872070312, -0.34176382422447205, 0.07424921542406082, -9.996540069580078, -0.16782718896865845, -0.3117833435535431, -0.44737693667411804, 
63, 1031820141, 179.52352905273438, 2.204042673110962, 112.91634368896484, -0.35755276679992676, 0.08741681277751923, -10.017464637756348, -0.15723638236522675, -0.30188411474227905, -0.45805758237838745, 
64, 1031836808, 179.5233154296875, 2.207120656967163, 112.92916870117188, -0.3463842272758484, 0.07327686250209808, -10.012032508850098, -0.055758845061063766, -0.2784612774848938, -0.479597806930542, 
65, 1031853475, 179.5240020751953, 2.2110397815704346, 112.95642852783203, -0.3426864743232727, 0.08988439291715622, -9.99551010131836, 0.00204261252656579, -0.33155637979507446, -0.4060509204864502, 
66, 1031870142, 179.5231170654297, 2.2157485485076904, 112.98455047607422, -0.3573489487171173, 0.07782899588346481, -10.007329940795898, -0.08949077129364014, -0.3811553716659546, -0.39355194568634033, 
67, 1031886809, 179.52284240722656, 2.217869997024536, 112.99525451660156, -0.3446498215198517, 0.06902437657117844, -10.007383346557617, -0.05847379192709923, -0.2243928462266922, -0.47382211685180664, 
68, 1031903476, 179.52090454101562, 2.2208738327026367, 113.01565551757812, -0.35539647936820984, 0.07817550748586655, -9.993550300598145, -0.1565576195716858, -0.2797803282737732, -0.4727719724178314, 
69, 1031920143, 179.5205535888672, 2.2249257564544678, 113.00691223144531, -0.34434226155281067, 0.07961710542440414, -9.996332168579102, -0.06372439116239548, -0.3424033522605896, -0.49522149562835693, 
70, 1031936810, 179.5194091796875, 2.22739315032959, 113.02223205566406, -0.33880260586738586, 0.07703182846307755, -9.977113723754883, -0.10914850980043411, -0.24922437965869904, -0.4581087529659271, 
71, 1031953477, 179.51718139648438, 2.230581760406494, 113.00748443603516, -0.35331854224205017, 0.06988982111215591, -9.998077392578125, -0.1736156940460205, -0.29546815156936646, -0.4399493634700775, 
72, 1031970144, 179.5159149169922, 2.234196662902832, 113.01102447509766, -0.3596232831478119, 0.07027648389339447, -9.988862037658691, -0.11784403026103973, -0.3213881552219391, -0.47047966718673706, 
73, 1031986811, 179.5150146484375, 2.2373831272125244, 113.00521087646484, -0.3599488437175751, 0.0907498374581337, -10.004350662231445, -0.09662391245365143, -0.2958907186985016, -0.46230921149253845, 
74, 1032003478, 179.51602172851562, 2.239982843399048, 113.00647735595703, -0.359587699174881, 0.07811184972524643, -9.97413158416748, 0.018793316558003426, -0.2608909606933594, -0.4478764235973358, 
75, 1032020145, 179.5159454345703, 2.2426605224609375, 112.99597930908203, -0.3430798649787903, 0.07731402665376663, -9.993439674377441, -0.046026017516851425, -0.26527073979377747, -0.47882941365242004, 
76, 1032036812, 179.51483154296875, 2.24587345123291, 113.00345611572266, -0.34663820266723633, 0.08194878697395325, -9.991555213928223, -0.10805997997522354, -0.3000527620315552, -0.4573532044887543, 
77, 1032053479, 179.51414489746094, 2.2497236728668213, 113.01140594482422, -0.3575599193572998, 0.0766238197684288, -9.99604606628418, -0.08334372192621231, -0.3392529785633087, -0.4836958050727844, 
78, 1032070146, 179.5119171142578, 2.2522706985473633, 113.0278549194336, -0.34477499127388, 0.0705585703253746, -9.997952461242676, -0.17821314930915833, -0.2618130147457123, -0.5423232913017273, 
79, 1032086813, 179.51190185546875, 2.256117343902588, 113.05220031738281, -0.34015095233917236, 0.0829787403345108, -9.9933500289917, -0.042209722101688385, -0.34233930706977844, -0.4461604058742523, 
80, 1032103480, 179.51071166992188, 2.258021354675293, 113.05697631835938, -0.3501106798648834, 0.06463994830846786, -9.993300437927246, -0.11337460577487946, -0.228785440325737, -0.4572378993034363, 
81, 1032120147, 179.51129150390625, 2.2600369453430176, 113.06861114501953, -0.3545988202095032, 0.07587996870279312, -9.997798919677734, -0.007542939390987158, -0.23639239370822906, -0.4395907521247864, 
82, 1032136814, 179.51025390625, 2.263113021850586, 113.09199523925781, -0.3534652590751648, 0.0786118134856224, -9.993200302124023, -0.10551150888204575, -0.3017304241657257, -0.4360561966896057, 
83, 1032153481, 179.50942993164062, 2.2650532722473145, 113.11167907714844, -0.356136679649353, 0.0706297904253006, -10.00049877166748, -0.09201361984014511, -0.2344074249267578, -0.45075786113739014, 
84, 1032170148, 179.50747680664062, 2.2674014568328857, 113.14540100097656, -0.35503512620925903, 0.07727111130952835, -9.994974136352539, -0.15981045365333557, -0.25943106412887573, -0.4243384301662445, 
85, 1032186815, 179.5060272216797, 2.270052671432495, 113.15148162841797, -0.33756163716316223, 0.07428895682096481, -10.011560440063477, -0.13374952971935272, -0.27883264422416687, -0.5039554238319397, 
86, 1032203482, 179.50411987304688, 2.272827625274658, 113.14427185058594, -0.33997929096221924, 0.06266587972640991, -9.997817039489746, -0.15969517827033997, -0.2897436320781708, -0.44650617241859436, 
87, 1032220149, 179.50411987304688, 2.275784730911255, 113.16563415527344, -0.3444853127002716, 0.06212944909930229, -9.998675346374512, -0.046487051993608475, -0.30299824476242065, -0.43709349632263184, 
88, 1032236816, 179.5037841796875, 2.278019428253174, 113.17023468017578, -0.35734185576438904, 0.06847691535949707, -9.996712684631348, -0.06796330213546753, -0.26297837495803833, -0.4172949492931366, 
89, 1032253483, 179.5027313232422, 2.2812960147857666, 113.1806869506836, -0.3351013660430908, 0.0588393397629261, -9.995960235595703, -0.11377162486314774, -0.32464098930358887, -0.49588748812675476, 
90, 1032270150, 179.5026397705078, 2.2830443382263184, 113.22238159179688, -0.3362385034561157, 0.06830587983131409, -10.005977630615234, -0.05769260600209236, -0.23662294447422028, -0.47794580459594727, 
91, 1032286817, 179.5027618408203, 2.285870313644409, 113.24872589111328, -0.34420278668403625, 0.06375304609537125, -10.005906105041504, -0.043925780802965164, -0.3054570257663727, -0.41826820373535156, 
92, 1032303484, 179.50253295898438, 2.2878408432006836, 113.26537322998047, -0.35542136430740356, 0.08203104138374329, -10.008495330810547, -0.06829625368118286, -0.2546926736831665, -0.49432507157325745, 
93, 1032320151, 179.5012664794922, 2.2900030612945557, 113.26477813720703, -0.34678468108177185, 0.06854550540447235, -10.000337600708008, -0.12951061129570007, -0.269087016582489, -0.4449310004711151, 
94, 1032336818, 179.5008544921875, 2.293274164199829, 113.28211975097656, -0.330409437417984, 0.08376143872737885, -10.005895614624023, -0.08097454160451889, -0.3358848989009857, -0.5124204158782959, 
95, 1032353485, 179.5007781982422, 2.294145345687866, 113.28360748291016, -0.34780415892601013, 0.0818803682923317, -9.998414039611816, -0.0577310211956501, -0.19734583795070648, -0.4172564744949341, 
96, 1032370152, 179.5009307861328, 2.296602964401245, 113.27328491210938, -0.3567230999469757, 0.08466313034296036, -10.006553649902344, -0.04585953429341316, -0.29390567541122437, -0.4747953712940216, 
97, 1032386819, 179.49996948242188, 2.299398183822632, 113.24344635009766, -0.35192739963531494, 0.07109499722719193, -10.008438110351562, -0.11024987697601318, -0.3157278001308441, -0.4212905168533325, 
98, 1032403486, 179.49752807617188, 2.301417350769043, 113.28910827636719, -0.34731051325798035, 0.06961087137460709, -10.004794120788574, -0.19805020093917847, -0.2713153064250946, -0.37498268485069275, 
99, 1032420153, 179.49688720703125, 2.303607940673828, 113.31362915039062, -0.3370538651943207, 0.06845256686210632, -9.999361991882324, -0.09513836354017258, -0.2827513813972473, -0.48443859815597534, 
100, 1032436820, 179.4967041015625, 2.306584358215332, 113.33692932128906, -0.3470100462436676, 0.06671814620494843, -9.998346328735352, -0.06679791957139969, -0.33340051770210266, -0.449374794960022, 
101, 1032453487, 179.49581909179688, 2.308802604675293, 113.33848571777344, -0.35090088844299316, 0.06962203234434128, -10.01384162902832, -0.11414298415184021, -0.2893722653388977, -0.5294272899627686, 
102, 1032470154, 179.49563598632812, 2.3109631538391113, 113.33709716796875, -0.3398040533065796, 0.07551519572734833, -9.999247550964355, -0.06866764277219772, -0.2891802191734314, -0.43454509973526, 
103, 1032486821, 179.49485778808594, 2.3128488063812256, 113.323974609375, -0.341374009847641, 0.06921391934156418, -9.98641586303711, -0.10394912958145142, -0.2746961712837219, -0.4204452335834503, 
104, 1032503488, 179.49478149414062, 2.314528226852417, 113.31954193115234, -0.3576957583427429, 0.06468677520751953, -9.989011764526367, -0.06483854353427887, -0.26536035537719727, -0.4550352096557617, 
105, 1032520155, 179.49456787109375, 2.316314697265625, 113.31161499023438, -0.35053983330726624, 0.08600063621997833, -9.988990783691406, -0.07458417862653732, -0.2728136479854584, -0.45171841979026794, 
106, 1032536822, 179.4938201904297, 2.3194262981414795, 113.31192779541016, -0.35473471879959106, 0.05960822477936745, -10.001829147338867, -0.10788068175315857, -0.35410839319229126, -0.5148023962974548, 
107, 1032553489, 179.4935302734375, 2.320661783218384, 113.31487274169922, -0.346981406211853, 0.08016461133956909, -10.00912857055664, -0.0816020667552948, -0.2432822436094284, -0.5024699568748474, 
108, 1032570156, 179.49266052246094, 2.3223705291748047, 113.32040405273438, -0.3466525077819824, 0.08031804114580154, -9.994462013244629, -0.11456560343503952, -0.2756182849407196, -0.41466963291168213, 
109, 1032586823, 179.4927215576172, 2.3243799209594727, 113.33650970458984, -0.3482618033885956, 0.07054068893194199, -9.998117446899414, -0.060714900493621826, -0.29393133521080017, -0.49934515357017517, 
110, 1032603490, 179.4918670654297, 2.3259546756744385, 113.35945129394531, -0.3610932230949402, 0.07050492614507675, -10.005301475524902, -0.11840751022100449, -0.27055972814559937, -0.5277624726295471, 
111, 1032620157, 179.49176025390625, 2.3277409076690674, 113.36804962158203, -0.3455832302570343, 0.08293940126895905, -10.00355339050293, -0.07206133008003235, -0.2859017848968506, -0.455022394657135, 
112, 1032636824, 179.4915313720703, 2.3292925357818604, 113.39429473876953, -0.34871596097946167, 0.06378523260354996, -9.986162185668945, -0.07788821309804916, -0.2736460864543915, -0.4566360414028168, 
113, 1032653491, 179.49185180664062, 2.330631732940674, 113.39970397949219, -0.3515090048313141, 0.06581616401672363, -10.000760078430176, -0.047780487686395645, -0.26270943880081177, -0.4813394546508789, 
114, 1032670158, 179.4911651611328, 2.332376718521118, 113.40029907226562, -0.351419597864151, 0.0713954046368599, -9.997058868408203, -0.10524258017539978, -0.2903839945793152, -0.37621212005615234, 
115, 1032686825, 179.49021911621094, 2.3335254192352295, 113.42372131347656, -0.3623019754886627, 0.06967524439096451, -9.996025085449219, -0.12376055866479874, -0.2568441331386566, -0.4235827922821045, 
116, 1032703492, 179.49002075195312, 2.3345658779144287, 113.4395523071289, -0.34574413299560547, 0.07393451035022736, -9.997981071472168, -0.08602025359869003, -0.24974942207336426, -0.5745824575424194, 
117, 1032720159, 179.48873901367188, 2.3369932174682617, 113.47493743896484, -0.3544701039791107, 0.06480444967746735, -9.986920356750488, -0.14632534980773926, -0.33646121621131897, -0.47443678975105286, 
118, 1032736826, 179.58425903320312, 1.9977084398269653, 112.77947235107422, -0.34391316771507263, 0.07459577918052673, -10.008024215698242, -0.04666633903980255, -0.27504193782806396, -0.4412171542644501, 
119, 1032753493, 179.58322143554688, 1.9973987340927124, 112.7733383178711, -0.34640949964523315, 0.07460645586252213, -9.993329048156738, -0.15938784182071686, -0.2602890729904175, -0.5053898096084595, 
120, 1032770160, 179.58412170410156, 1.9981797933578491, 112.7468490600586, -0.35458093881607056, 0.07402034103870392, -10.003302574157715, -0.040429648011922836, -0.32665157318115234, -0.4265795350074768, 
121, 1032786827, 179.5841827392578, 1.9974186420440674, 112.76133728027344, -0.34272223711013794, 0.07794343680143356, -9.996969223022461, -0.09234657883644104, -0.23353657126426697, -0.4925578236579895, 
122, 1032803494, 179.5834197998047, 1.9983561038970947, 112.75384521484375, -0.3506077826023102, 0.07526843249797821, -9.988643646240234, -0.14040881395339966, -0.33564162254333496, -0.44331738352775574, 
123, 1032820161, 179.58401489257812, 1.9981443881988525, 112.72640991210938, -0.3508545458316803, 0.07388444244861603, -10.008759498596191, -0.06167537346482277, -0.26689714193344116, -0.47966182231903076, 
124, 1032836828, 179.58413696289062, 1.9985116720199585, 112.74254608154297, -0.3426041603088379, 0.08240330964326859, -10.006959915161133, -0.08563605695962906, -0.30082112550735474, -0.4140292704105377, 
125, 1032853495, 179.5842742919922, 1.9977734088897705, 112.75408172607422, -0.35613301396369934, 0.06776554882526398, -10.014178276062012, -0.08630198985338211, -0.23603381216526031, -0.4352237582206726, 
126, 1032870162, 179.58314514160156, 1.9973987340927124, 112.75557708740234, -0.3413773775100708, 0.07556205242872238, -10.012457847595215, -0.16430547833442688, -0.2562934458255768, -0.49468371272087097, 
127, 1032886829, 179.5811309814453, 1.9967819452285767, 112.7569808959961, -0.3577601909637451, 0.07574049383401871, -10.018672943115234, -0.21965453028678894, -0.24189916253089905, -0.5517359972000122, 
128, 1032903496, 179.58106994628906, 1.997192621231079, 112.76249694824219, -0.3528178930282593, 0.08091168850660324, -9.994880676269531, -0.09818626940250397, -0.30327996611595154, -0.4672524333000183, 
129, 1032920163, 179.58326721191406, 1.9961719512939453, 112.75682067871094, -0.3396753966808319, 0.06491199880838394, -9.994135856628418, 0.03724726662039757, -0.21770793199539185, -0.44322773814201355, 
130, 1032936830, 179.5819091796875, 1.997240424156189, 112.76128387451172, -0.3407374620437622, 0.08128003776073456, -10.005959510803223, -0.1773807406425476, -0.3433254063129425, -0.4750899374485016, 
131, 1032953497, 179.57899475097656, 1.9965640306472778, 112.77330780029297, -0.3527928590774536, 0.07702435553073883, -10.018633842468262, -0.2710079550743103, -0.23920980095863342, -0.4940689504146576, 
132, 1032970164, 179.5777130126953, 1.9950203895568848, 112.77027893066406, -0.35151615738868713, 0.07683481276035309, -10.005813598632812, -0.17029881477355957, -0.18680621683597565, -0.4248506426811218, 
133, 1032986831, 179.5777587890625, 1.994832992553711, 112.8023681640625, -0.353522390127182, 0.06166096776723862, -9.997591018676758, -0.0918983668088913, -0.26798564195632935, -0.4615023732185364, 
134, 1033003498, 179.57774353027344, 1.9941749572753906, 112.8006820678711, -0.3502000868320465, 0.08304310590028763, -10.004855155944824, -0.09809663146734238, -0.2392866313457489, -0.4982950687408447, 
135, 1033020165, 179.57992553710938, 1.9939130544662476, 112.81842803955078, -0.34085190296173096, 0.09074626117944717, -9.993922233581543, 0.03590260073542595, -0.26351624727249146, -0.46793121099472046, 
136, 1033036832, 179.579833984375, 1.993105411529541, 112.8021240234375, -0.3469886779785156, 0.0877172127366066, -9.986519813537598, -0.10151592642068863, -0.23028378188610077, -0.5097182989120483, 
137, 1033053499, 179.58035278320312, 1.9931004047393799, 112.84834289550781, -0.34230026602745056, 0.07900914549827576, -10.012228965759277, -0.063852459192276, -0.27921685576438904, -0.4518336057662964, 
138, 1033070166, 179.5801544189453, 1.992749571800232, 112.87992095947266, -0.3529895544052124, 0.07070877403020859, -10.008459091186523, -0.10601095855236053, -0.2582528293132782, -0.478598952293396, 
139, 1033086833, 179.578369140625, 1.9917259216308594, 112.87271881103516, -0.348093718290329, 0.0682876780629158, -9.998435020446777, -0.20126459002494812, -0.21825860440731049, -0.44110187888145447, 
