sep=,
DeviceTag:,Foot_01,,,,,,,,,,,,,,,,,
FirmwareVersion:,1.9.1,,,,,,,,,,,,,,,,,
AppVersion:,2022.0.1,,,,,,,,,,,,,,,,,
StartTime:,2023-02-19 14:17:33.000 -0500,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
54, 4128016070, -9.24832534790039, -86.27333068847656, -157.95907592773438, 9.882064819335938, -0.2098715901374817, 0.6314787864685059, -1.3646574020385742, -0.6183673739433289, -0.17456336319446564, 
55, 4128032737, -9.239299774169922, -86.28490447998047, -157.97254943847656, 9.868597030639648, -0.22733639180660248, 0.5660436749458313, -0.5931133031845093, -0.7129166126251221, -0.3974706828594208, 
56, 4128049404, -9.20750617980957, -86.30101013183594, -157.99688720703125, 9.88322639465332, -0.18954959511756897, 0.6237121820449829, -0.24371767044067383, -0.9437639713287354, -0.5121899843215942, 
57, 4128066071, -9.160548210144043, -86.31336975097656, -158.05947875976562, 9.904638290405273, -0.21107399463653564, 0.6974537372589111, -0.48596251010894775, -0.7198576927185059, -0.5555522441864014, 
58, 4128082738, -9.161840438842773, -86.32460021972656, -158.06504821777344, 9.90157413482666, -0.1520562469959259, 0.6710956692695618, -0.9299842715263367, -0.6845762133598328, -0.39406415820121765, 
59, 4128099405, -9.139739990234375, -86.33547973632812, -158.10403442382812, 9.90770149230957, -0.12216174602508545, 0.6420271396636963, -0.9149880409240723, -0.6576957702636719, -0.4767420291900635, 
60, 4128116072, -9.108134269714355, -86.3476791381836, -158.1398162841797, 9.884716033935547, -0.15633025765419006, 0.6178340315818787, -0.8840479850769043, -0.7286813259124756, -0.5144182443618774, 
61, 4128132739, -9.094687461853027, -86.3568115234375, -158.16050720214844, 9.891090393066406, -0.155730739235878, 0.6028443574905396, -0.9064717888832092, -0.5573707222938538, -0.4161423146724701, 
62, 4128149406, -9.059165000915527, -86.36170196533203, -158.20188903808594, 9.908734321594238, -0.14812985062599182, 0.6166064143180847, -0.5200145840644836, -0.28223916888237, -0.43221431970596313, 
63, 4128166073, -9.008796691894531, -86.364013671875, -158.25393676757812, 9.923553466796875, -0.20093636214733124, 0.613730788230896, -0.28261053562164307, -0.13264816999435425, -0.44824787974357605, 
64, 4128182740, -8.966682434082031, -86.3717269897461, -158.2852325439453, 9.916364669799805, -0.21152551472187042, 0.553722083568573, -0.17579275369644165, -0.4487728476524353, -0.4647936224937439, 
65, 4128199407, -8.90672779083252, -86.36617279052734, -158.3404998779297, 9.963757514953613, -0.13439027965068817, 0.7324822545051575, 0.024453723803162575, 0.3460211157798767, -0.4038226008415222, 
66, 4128216074, -8.85191535949707, -86.35530090332031, -158.39675903320312, 9.858932495117188, -0.2991357147693634, 0.6184818148612976, -0.4682769775390625, 0.6573050618171692, -0.36154884099960327, 
67, 4128232741, -8.87267780303955, -86.34585571289062, -158.3748016357422, 9.927512168884277, -0.1856158822774887, 0.6360856890678406, -0.32521724700927734, 0.526577889919281, -0.09813505411148071, 
68, 4128249408, -8.874038696289062, -86.33622741699219, -158.3702850341797, 9.900498390197754, -0.19706350564956665, 0.6734893321990967, 0.12686610221862793, 0.5448397397994995, -0.1454416960477829, 
69, 4128266075, -8.856515884399414, -86.32416534423828, -158.4012451171875, 9.882555961608887, -0.19248220324516296, 0.6442501544952393, -0.2870030701160431, 0.6932781338691711, -0.22486668825149536, 
70, 4128282742, -8.810501098632812, -86.31257629394531, -158.45144653320312, 9.928136825561523, -0.15719293057918549, 0.6571078300476074, -0.42884621024131775, 0.6851333379745483, -0.3501896262168884, 
71, 4128299409, -8.82892894744873, -86.30859375, -158.4431610107422, 9.911659240722656, -0.21097858250141144, 0.6455949544906616, -0.41050758957862854, 0.20246200263500214, -0.1716819405555725, 
72, 4128316076, -8.88860034942627, -86.30621337890625, -158.39788818359375, 9.897615432739258, -0.1938268542289734, 0.6292372345924377, -0.6193022131919861, 0.07812513411045074, -0.04840800166130066, 
73, 4128332743, -8.940357208251953, -86.3051986694336, -158.35719299316406, 9.9012451171875, -0.16732001304626465, 0.6344192028045654, -0.4374520778656006, -0.004892025608569384, -0.08234483003616333, 
74, 4128349410, -8.975848197937012, -86.30001068115234, -158.32276916503906, 9.89398193359375, -0.17000216245651245, 0.638095498085022, -0.37978509068489075, 0.25846415758132935, -0.10088842362165451, 
75, 4128366077, -8.976766586303711, -86.28627014160156, -158.32066345214844, 9.912223815917969, -0.18154259026050568, 0.6337897777557373, -0.19319657981395721, 0.7812449336051941, -0.14176629483699799, 
76, 4128382744, -8.933595657348633, -86.27254486083984, -158.35601806640625, 9.916412353515625, -0.1710517257452011, 0.630997896194458, 0.13854551315307617, 0.8011717796325684, -0.2929452955722809, 
77, 4128399411, -8.849180221557617, -86.25545501708984, -158.43295288085938, 9.897053718566895, -0.18403933942317963, 0.6262825727462769, 0.34148770570755005, 1.0393953323364258, -0.40854814648628235, 
78, 4128416078, -8.789362907409668, -86.24125671386719, -158.48655700683594, 9.89354419708252, -0.19580769538879395, 0.6533700227737427, 0.024056727066636086, 0.8450717926025391, -0.3672732710838318, 
79, 4128432745, -8.713763236999512, -86.22415924072266, -158.56629943847656, 9.904559135437012, -0.1769234538078308, 0.673038125038147, -0.1314827799797058, 1.025564432144165, -0.41796085238456726, 
80, 4128449412, -8.663980484008789, -86.20501708984375, -158.61331176757812, 9.911699295043945, -0.2041882872581482, 0.6671456694602966, -0.054708730429410934, 1.1409881114959717, -0.29448202252388, 
81, 4128466079, -8.60720157623291, -86.18269348144531, -158.67498779296875, 9.896524429321289, -0.17477023601531982, 0.650766909122467, -0.008375353179872036, 1.3247209787368774, -0.2988618016242981, 
82, 4128482746, -8.552375793457031, -86.15880584716797, -158.74234008789062, 9.892315864562988, -0.18063341081142426, 0.6328843832015991, -0.02976195514202118, 1.4294383525848389, -0.2814195454120636, 
83, 4128499413, -8.523311614990234, -86.1366958618164, -158.7800750732422, 9.877588272094727, -0.19217608869075775, 0.6402986645698547, -0.12501560151576996, 1.296623706817627, -0.2066560834646225, 
84, 4128516080, -8.517434120178223, -86.11843872070312, -158.7874755859375, 9.903085708618164, -0.19532161951065063, 0.6540732979774475, -0.1660599261522293, 1.0542762279510498, -0.15449580550193787, 
85, 4128532747, -8.514450073242188, -86.10324096679688, -158.7918701171875, 9.895297050476074, -0.15525229275226593, 0.6491236686706543, -0.057551734149456024, 0.8742702603340149, -0.16567574441432953, 
86, 4128549414, -8.49789810180664, -86.08914184570312, -158.8170623779297, 9.89421558380127, -0.144582599401474, 0.6545670628547668, -0.10288619995117188, 0.8329697251319885, -0.23138512670993805, 
87, 4128566081, -8.492298126220703, -86.07324981689453, -158.82955932617188, 9.906522750854492, -0.15148578584194183, 0.7105721235275269, -0.14378969371318817, 0.9233569502830505, -0.17545978724956512, 
88, 4128582748, -8.487373352050781, -86.05340576171875, -158.8445587158203, 9.899009704589844, -0.1892269104719162, 0.7870287299156189, -0.5507883429527283, 1.1625412702560425, -0.16316570341587067, 
89, 4128599415, -8.510512351989746, -86.03449249267578, -158.84347534179688, 9.886656761169434, -0.23042669892311096, 0.7484073042869568, -0.7067312598228455, 1.0843199491500854, -0.07051175832748413, 
90, 4128616082, -8.493969917297363, -86.015625, -158.87535095214844, 9.922879219055176, -0.13983625173568726, 0.7837121486663818, -0.9739741086959839, 1.0961273908615112, -0.2585729956626892, 
91, 4128632749, -8.456968307495117, -85.99738311767578, -158.9352569580078, 9.850361824035645, -0.2336660474538803, 0.6296446323394775, -1.1727415323257446, 1.0728839635849, -0.36203551292419434, 
92, 4128649416, -8.443848609924316, -85.98673248291016, -158.98585510253906, 9.831131935119629, -0.1758856326341629, 0.5681481957435608, -1.4774302244186401, 0.6131744980812073, -0.35937178134918213, 
93, 4128666083, -8.413606643676758, -85.9772720336914, -159.0415802001953, 9.894969940185547, -0.10056892782449722, 0.7031725645065308, -1.267764687538147, 0.5594006180763245, -0.42878222465515137, 
94, 4128682750, -8.356456756591797, -85.9667739868164, -159.11074829101562, 9.858920097351074, -0.26836201548576355, 0.6904246807098389, -0.6583361029624939, 0.6261729001998901, -0.48626992106437683, 
95, 4128699417, -8.304910659790039, -85.962890625, -159.16648864746094, 9.912299156188965, -0.22686035931110382, 0.7564288377761841, 0.14757396280765533, 0.2280106395483017, -0.47455206513404846, 
96, 4128716084, -8.192030906677246, -85.95964813232422, -159.27027893066406, 9.881790161132812, -0.2426329106092453, 0.7097320556640625, 0.8295248746871948, 0.21059401333332062, -0.6961916089057922, 
97, 4128732751, -7.991156578063965, -85.95736694335938, -159.46636962890625, 9.902308464050293, -0.15141132473945618, 0.7001150250434875, 1.0116952657699585, 0.22044208645820618, -1.0656547546386719, 
98, 4128749418, -7.751964092254639, -85.95262145996094, -159.70004272460938, 9.906318664550781, -0.15698088705539703, 0.7417666912078857, 0.5073299407958984, 0.3625926077365875, -1.2476074695587158, 
99, 4128766085, -7.528937339782715, -85.94918823242188, -159.93777465820312, 9.878034591674805, -0.16706518828868866, 0.7464109063148499, -0.13583694398403168, 0.2901342511177063, -1.2368757724761963, 
100, 4128782752, -7.312408924102783, -85.94884490966797, -160.16842651367188, 9.856816291809082, -0.15175285935401917, 0.7327728867530823, -0.7845938205718994, 0.10492883622646332, -1.2813009023666382, 
101, 4128799419, -7.093842029571533, -85.94923400878906, -160.41265869140625, 9.850882530212402, -0.14597982168197632, 0.6689402461051941, -0.6992266774177551, 0.05448461323976517, -1.2911360263824463, 
102, 4128816086, -6.896007061004639, -85.9484634399414, -160.63368225097656, 9.853206634521484, -0.16893894970417023, 0.7079459428787231, -0.6178808212280273, 0.10051063448190689, -1.1926169395446777, 
103, 4128832753, -6.684957027435303, -85.9420394897461, -160.86073303222656, 9.906560897827148, -0.1676061898469925, 0.7402366399765015, -0.3052009642124176, 0.4475115239620209, -1.1878786087036133, 
104, 4128849420, -6.512186527252197, -85.93451690673828, -161.05465698242188, 9.919604301452637, -0.17480091750621796, 0.7678837180137634, -0.46301355957984924, 0.4896443784236908, -1.0360721349716187, 
105, 4128866087, -6.349732875823975, -85.93038177490234, -161.23948669433594, 9.89875602722168, -0.1906462460756302, 0.6506536602973938, -0.5129327178001404, 0.27048930525779724, -1.0249688625335693, 
106, 4128882754, -6.155137538909912, -85.91817474365234, -161.44842529296875, 9.9784574508667, -0.04478348046541214, 0.8400212526321411, -0.4194207787513733, 0.7774543166160583, -1.1087098121643066, 
107, 4128899421, -5.970286846160889, -85.90150451660156, -161.6436004638672, 9.847787857055664, -0.2755730450153351, 0.7430897951126099, -0.6088138818740845, 1.0211591720581055, -1.0531302690505981, 
108, 4128916088, -5.886857986450195, -85.89320373535156, -161.74581909179688, 9.850321769714355, -0.25347790122032166, 0.7526423931121826, -0.9322895407676697, 0.47194600105285645, -0.7109829783439636, 
109, 4128932755, -5.791865348815918, -85.89239501953125, -161.85682678222656, 9.86118221282959, -0.2150145024061203, 0.7861335277557373, -0.6674796938896179, 0.03797723352909088, -0.7958506345748901, 
110, 4128949422, -5.703357696533203, -85.89282989501953, -161.96063232421875, 9.851051330566406, -0.2188713103532791, 0.7594051957130432, -0.6899548768997192, -0.058102406561374664, -0.7877569198608398, 
111, 4128966089, -5.614142894744873, -85.88957977294922, -162.06744384765625, 9.916719436645508, -0.16731198132038116, 0.7913884520530701, -0.6475403904914856, 0.168153777718544, -0.7707630395889282, 
112, 4128982756, -5.526417255401611, -85.88739013671875, -162.16746520996094, 9.926159858703613, -0.18787246942520142, 0.8038455843925476, -0.22986115515232086, 0.08796041458845139, -0.7458930611610413, 
113, 4128999423, -5.437224864959717, -85.8857192993164, -162.26736450195312, 9.908548355102539, -0.16038218140602112, 0.8074860572814941, -0.08870958536863327, 0.051820896565914154, -0.7500038146972656, 
114, 4129016090, -5.354123592376709, -85.888916015625, -162.36460876464844, 9.892987251281738, -0.17602092027664185, 0.775296688079834, -0.050341762602329254, -0.23649485409259796, -0.7507466673851013, 
115, 4129032757, -5.301063060760498, -85.89506530761719, -162.42906188964844, 9.868203163146973, -0.15327249467372894, 0.784376859664917, -0.18749776482582092, -0.4382588863372803, -0.6524707078933716, 
116, 4129049424, -5.269851207733154, -85.90428161621094, -162.46714782714844, 9.873947143554688, -0.15334253013134003, 0.7703478932380676, -0.18784353137016296, -0.6366036534309387, -0.5783604383468628, 
117, 4129066091, -5.256070137023926, -85.9134750366211, -162.485107421875, 9.868432998657227, -0.14694277942180634, 0.7749319076538086, 0.055137742310762405, -0.6509979367256165, -0.4891641139984131, 
118, 4129082758, -5.204777717590332, -85.92489624023438, -162.53785705566406, 9.887857437133789, -0.14281247556209564, 0.7586313486099243, 0.046147678047418594, -0.7647439241409302, -0.6641373038291931, 
119, 4129099425, -5.153143405914307, -85.9359130859375, -162.59068298339844, 9.902815818786621, -0.14546653628349304, 0.7653839588165283, 0.023109056055545807, -0.7492738366127014, -0.6655459403991699, 
120, 4129116092, -5.087951183319092, -85.94715881347656, -162.65611267089844, 9.903288841247559, -0.1558980494737625, 0.7832401990890503, 0.17380137741565704, -0.7593525648117065, -0.715388298034668, 
121, 4129132759, -5.033359527587891, -85.95756530761719, -162.7216796875, 9.923145294189453, -0.18474455177783966, 0.7865386009216309, 0.05899244546890259, -0.7211254835128784, -0.6743567585945129, 
122, 4129149426, -5.017022609710693, -85.96638488769531, -162.74591064453125, 9.908608436584473, -0.18883028626441956, 0.760310709476471, -0.17530614137649536, -0.6478604674339294, -0.5259439945220947, 
123, 4129166093, -4.976750373840332, -85.97003173828125, -162.7978515625, 9.908998489379883, -0.14393161237239838, 0.761210024356842, -0.09554816782474518, -0.322835236787796, -0.5981845855712891, 
124, 4129182760, -4.905588626861572, -85.97303771972656, -162.88107299804688, 9.86044979095459, -0.1540057212114334, 0.7274542450904846, -0.06842432171106339, -0.28523582220077515, -0.7257614135742188, 
125, 4129199427, -4.876465320587158, -85.97810363769531, -162.9237823486328, 9.863909721374512, -0.1925109475851059, 0.7413010001182556, -0.2325633317232132, -0.4190365970134735, -0.5740702748298645, 
126, 4129216094, -4.872251987457275, -85.98667907714844, -162.93850708007812, 9.874063491821289, -0.17043671011924744, 0.7441999912261963, -0.3210039734840393, -0.6474249958992004, -0.49995988607406616, 
127, 4129232761, -4.87265682220459, -85.99586486816406, -162.947509765625, 9.878518104553223, -0.15695056319236755, 0.7279927730560303, -0.3887879550457001, -0.6823607087135315, -0.4926602840423584, 
128, 4129249428, -4.885600566864014, -86.006591796875, -162.94586181640625, 9.900123596191406, -0.1627674251794815, 0.7605395913124084, -0.4618482291698456, -0.7693158388137817, -0.45476633310317993, 
129, 4129266095, -4.875009059906006, -86.0118408203125, -162.97406005859375, 9.927145004272461, -0.1419396549463272, 0.8210622072219849, -0.5076949000358582, -0.44823500514030457, -0.533025860786438, 
130, 4129282762, -4.865096569061279, -86.01356506347656, -163.00436401367188, 9.922542572021484, -0.15415599942207336, 0.8905772566795349, -0.6589762568473816, -0.24522879719734192, -0.5251755714416504, 
131, 4129299429, -4.893913269042969, -86.01351165771484, -163.00054931640625, 9.901153564453125, -0.18931418657302856, 0.7962374687194824, -1.0802539587020874, -0.16018180549144745, -0.3870718777179718, 
132, 4129316096, -4.8872151374816895, -86.0071792602539, -163.0296173095703, 9.899956703186035, -0.17571444809436798, 0.7820838689804077, -0.7758215069770813, 0.21672825515270233, -0.48748651146888733, 
133, 4129332763, -4.915001392364502, -85.99845886230469, -163.03053283691406, 9.845480918884277, -0.2234819084405899, 0.6601231694221497, -1.3524914979934692, 0.35586926341056824, -0.37590476870536804, 
134, 4129349430, -4.970977783203125, -85.99699401855469, -163.00315856933594, 9.850959777832031, -0.1206192597746849, 0.6106813549995422, -1.5926616191864014, -0.0923081710934639, -0.321016788482666, 
135, 4129366097, -4.945915222167969, -85.98838806152344, -163.04795837402344, 9.883886337280273, -0.18319423496723175, 0.7162521481513977, -1.1814498901367188, 0.36702361702919006, -0.5952904224395752, 
136, 4129382764, -4.925125598907471, -85.98419189453125, -163.08566284179688, 9.864434242248535, -0.26920875906944275, 0.7635620832443237, -1.2255676984786987, 0.10211142897605896, -0.608941912651062, 
137, 4129399431, -4.848933696746826, -85.98072814941406, -163.1680145263672, 9.909745216369629, -0.14762583374977112, 0.7991786003112793, -0.1268724948167801, 0.06679151207208633, -0.7789846062660217, 
