sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2022.0.0
StartTime: ,2022-08-15_19:19:05_000 EDT
© Xsens Technologies B. V. 2005-2022

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
51,661878733,124.08068847656250,59.93273925781250,-103.46823883056641,-5.60327053070068,3.01803517341614,-1.20175874233246,-18.79230308532715,8.06017589569092,-11.88337039947510
52,661887066,124.04073333740234,59.94420623779297,-103.31804656982422,-5.68835592269897,3.39218330383301,-0.78930425643921,-21.23966789245605,7.06150245666504,-8.68161487579346
53,661895399,123.64161682128906,60.17073822021484,-103.46861267089844,-5.59356641769409,2.60556483268738,-0.57120001316071,-22.96837425231934,5.13213443756104,-7.81285810470581
54,661903732,123.60913085937500,60.16564178466797,-103.27559661865234,-4.83160972595215,2.58805394172668,-0.92786312103271,-24.83575820922852,10.29343318939209,-8.35352420806885
55,661912065,123.20578002929688,60.31104278564453,-103.43016815185547,-5.50647258758545,2.68336224555969,-0.47485932707787,-23.69960975646973,8.25282001495361,-1.13207292556763
56,661920398,123.02542114257812,60.26133728027344,-103.41840362548828,-5.64793348312378,2.32123780250549,-0.01192083116621,-23.70298767089844,4.21219825744629,2.14187598228455
57,661928731,122.79566955566406,60.18443298339844,-103.43338775634766,-5.69410467147827,2.27495980262756,-0.40529617667198,-26.85994911193848,4.60873365402222,5.74201059341431
58,661937064,122.20887756347656,60.26976776123047,-103.77863311767578,-6.23877477645874,2.10773396492004,-0.33508870005608,-26.09703063964844,1.39171206951141,10.01262474060059
59,661945397,121.87921905517578,60.16888427734375,-103.90620422363281,-6.39037466049194,1.75426220893860,-0.55651104450226,-27.11898994445801,0.33069285750389,11.80936241149902
60,661953730,121.24303436279297,60.21787261962891,-104.29512023925781,-6.59982156753540,2.00001311302185,-0.50963193178177,-27.87271881103516,0.19726818799973,14.51904392242432
61,661962063,120.85029602050781,60.08660125732422,-104.48921966552734,-6.89583110809326,1.73868739604950,-0.54968684911728,-27.76956939697266,-1.44910097122192,16.99381637573242
62,661970396,120.23487091064453,60.11048126220703,-104.85964965820312,-6.63633680343628,1.86754381656647,-0.92786812782288,-27.84994316101074,1.35959184169769,16.57638168334961
63,661978729,119.57713317871094,60.11322784423828,-105.25804901123047,-7.16452836990356,2.36043405532837,-0.28755277395248,-30.68040847778320,-0.06554690003395,19.80980300903320
64,661987062,119.09609985351562,59.95969009399414,-105.49773406982422,-7.28475856781006,2.03293180465698,-0.23628136515617,-33.62390899658203,-3.09584355354309,20.64990806579590
