sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2022.0.0
StartTime: ,2022-08-15_19:20:47_000 EDT
© Xsens Technologies B. V. 2005-2022

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,763504828,100.43290710449219,32.26330947875977,-46.22824096679688,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,763513161,100.51971435546875,32.16692352294922,-45.50897979736328,-8.80902671813965,5.93174648284912,0.33031022548676,-36.05314254760742,74.13458251953125,-2.53508138656616
2,763521494,100.60568237304688,32.10939788818359,-44.77709579467773,-9.75101089477539,5.79444742202759,0.55894905328751,-36.68485641479492,74.80863952636719,-6.89513778686523
3,763529827,100.76550292968750,32.04419326782227,-44.03902816772461,-10.52721786499023,6.86890459060669,1.34641420841217,-28.31275749206543,75.42185974121094,-6.85361528396606
4,763538160,100.83502960205078,32.05817413330078,-43.31525802612305,-12.10520648956299,5.30042552947998,0.84134650230408,-38.11347198486328,72.33484649658203,-15.74934196472168
5,763546493,101.00480651855469,32.06605529785156,-42.55582427978516,-12.39604473114014,5.87188100814819,0.66124099493027,-28.45792007446289,75.87744140625000,-16.18762779235840
6,763554826,101.13755035400391,32.11983871459961,-41.86804580688477,-14.60507488250732,5.48864746093750,1.91106784343719,-28.29444694519043,67.71873474121094,-20.06152915954590
7,763563159,101.27358245849609,32.22102737426758,-41.12664031982422,-14.15352725982666,5.05069684982300,-0.24425458908081,-31.50254631042480,71.73697662353516,-27.17389488220215
8,763571492,101.42443084716797,32.35995864868164,-40.44087982177734,-15.09028148651123,4.83054447174072,0.67975604534149,-26.23766708374023,65.25870513916016,-30.32549095153809
9,763579825,101.65010833740234,32.52578735351562,-39.81268692016602,-15.30084609985352,5.32701253890991,1.23862683773041,-13.81558036804199,58.57732009887695,-32.85021209716797
10,763588158,101.85587310791016,32.74181747436523,-39.21040344238281,-15.73094654083252,4.70167922973633,0.52232360839844,-14.66905021667480,54.64621353149414,-38.05789184570312
11,763596491,102.14942932128906,32.95158767700195,-38.61802673339844,-15.77324867248535,5.26695871353149,0.78854829072952,-3.78520894050598,53.40305328369141,-37.67061614990234
12,763604824,102.38465881347656,33.20199203491211,-38.09469985961914,-16.79457855224609,4.22800397872925,1.04208505153656,-6.43721151351929,45.37664794921875,-40.81409072875977
13,763613157,102.66004180908203,33.44976425170898,-37.57009887695312,-16.15777969360352,4.62231826782227,0.40731361508369,-1.99445927143097,45.12499237060547,-41.06036758422852
14,763621490,102.84836578369141,33.69068145751953,-37.17365264892578,-16.70174980163574,5.67064332962036,2.46805429458618,-4.09951639175415,32.61853027343750,-37.20412063598633
15,763629823,102.87630462646484,34.00428009033203,-36.80989456176758,-13.06583786010742,4.73585844039917,0.84190261363983,-21.41919517517090,27.18911170959473,-45.38900756835938
