sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2022.0.0
StartTime: ,2022-08-15_19:16:03_000 EDT
© Xsens Technologies B. V. 2005-2022

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,479204724,63.69431686401367,46.48470687866211,-95.76286315917969,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,479213057,63.76084136962891,46.54539489746094,-94.81104278564453,-5.01785278320312,3.08638644218445,0.60874736309052,-74.89018249511719,73.70673370361328,28.26302719116211
2,479221390,64.49071502685547,47.80011749267578,-93.54362487792969,-6.06435918807983,3.70286059379578,0.96232455968857,-69.12689208984375,73.02014923095703,32.30630493164062
3,479229723,64.67742156982422,47.79870986938477,-92.55959320068359,-7.22467994689941,3.74455571174622,1.37931180000305,-65.07582092285156,71.57409667968750,34.19571304321289
4,479238056,66.14404296875000,49.24064254760742,-90.73808288574219,-8.53312301635742,3.23559570312500,0.57339608669281,-69.44406127929688,72.73384857177734,34.53702926635742
5,479246389,66.42237091064453,49.20669937133789,-89.70709228515625,-10.06201553344727,2.89702701568604,1.17131972312927,-60.29582595825195,72.34282684326172,36.22858810424805
6,479254722,67.96832275390625,51.16836547851562,-87.80215454101562,-11.10116767883301,2.66728806495667,0.46438410878181,-62.73442077636719,79.10610961914062,33.52433013916016
7,479263055,68.36833190917969,51.18644332885742,-86.63250732421875,-12.90405178070068,2.26911640167236,0.71478432416916,-61.35424423217773,82.48997497558594,30.71117782592773
8,479271388,69.93112182617188,53.87281036376953,-84.53359222412109,-13.78235721588135,2.49570822715759,0.61991351842880,-59.14187622070312,87.94634246826172,27.42516708374023
9,479279721,71.36526489257812,56.95939254760742,-82.55639648437500,-15.90392303466797,2.37662577629089,2.30657863616943,-58.03061294555664,80.75111389160156,23.39606285095215
10,479288054,71.95796966552734,57.07270812988281,-81.30014038085938,-15.73692417144775,0.96571087837219,0.98554909229279,-55.32977676391602,82.17485046386719,12.92854118347168
11,479296387,72.63694000244141,57.22879028320312,-79.99601745605469,-16.34809494018555,1.56260526180267,0.65853691101074,-49.99551391601562,86.56103515625000,7.97407674789429
12,479304720,73.96238708496094,60.58230209350586,-78.17961883544922,-17.66054153442383,2.15450596809387,0.83153486251831,-45.56557083129883,85.03790283203125,3.21704602241516
13,479313053,75.43235015869141,63.81210708618164,-76.25991058349609,-17.96234512329102,2.28961777687073,0.09917153418064,-41.50759506225586,84.37080383300781,-4.13469552993774
14,479321386,76.51013946533203,64.06928253173828,-74.70713806152344,-17.81289100646973,3.52410817146301,-0.14948582649231,-38.05558013916016,86.88616180419922,-10.06409263610840
15,479329719,77.54398345947266,64.32614898681641,-73.24397277832031,-18.21163177490234,4.90165376663208,0.60613000392914,-34.01175308227539,81.38733673095703,-12.86815643310547
16,479338052,79.81764221191406,67.18889617919922,-70.62274169921875,-17.93017005920410,6.42695331573486,0.51660221815109,-37.91759872436523,80.43074035644531,-17.28774642944336
17,479346385,82.15093994140625,69.32337951660156,-67.99240875244141,-19.60348320007324,5.82077741622925,1.67723679542542,-34.28361129760742,67.21704864501953,-16.68782424926758
18,479354718,83.47502136230469,69.64529418945312,-66.23519897460938,-18.19850158691406,6.63692092895508,0.31483757495880,-38.60158920288086,78.13653564453125,-29.02858161926270
19,479363051,84.23897552490234,69.89822387695312,-64.94822692871094,-19.76380729675293,5.28378820419312,1.60671663284302,-53.23607254028320,56.33190917968750,-24.43828392028809
