sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2022.0.0
StartTime: ,2022-08-15_19:21:10_000 EDT
© Xsens Technologies B. V. 2005-2022

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,786214986,92.22356414794922,71.59870910644531,-53.96520614624023,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,786223319,91.82022094726562,71.86826324462891,-54.85858535766602,-10.93368148803711,2.47769236564636,-2.70682501792908,52.96881103515625,-34.51530075073242,-31.77645874023438
2,786231652,91.46646881103516,72.12261962890625,-55.83071899414062,-10.99845886230469,2.95485019683838,-2.42695021629333,68.03999328613281,-36.69910812377930,-30.11013793945312
3,786239985,102.50532531738281,73.11033630371094,-45.18207931518555,-11.45334720611572,2.01398348808289,-2.46503806114197,85.33708953857422,-44.62570190429688,-21.48664855957031
4,786248318,102.10617828369141,73.29822540283203,-46.54321670532227,-10.89253997802734,2.23302364349365,-2.92995929718018,108.03427124023438,-50.70423889160156,-12.59830379486084
5,786256651,112.56864166259766,73.86926269531250,-36.90449142456055,-11.32135105133057,4.05484056472778,-3.21896076202393,124.15423583984375,-53.00162887573242,0.56769728660583
6,786264984,119.96733093261719,73.50037384033203,-30.77675437927246,-11.10639381408691,5.16359281539917,-3.66488885879517,137.52227783203125,-61.03065872192383,12.04469490051270
7,786273317,119.17761993408203,73.63049316406250,-32.89525222778320,-9.75557994842529,5.97454738616943,-3.99825930595398,148.67193603515625,-70.08563995361328,21.29193878173828
8,786281650,122.60191345214844,72.07077026367188,-30.99465370178223,-8.02360534667969,6.76372098922729,-4.28971242904663,161.74504089355469,-77.75064086914062,26.17620086669922
9,786289983,121.85836029052734,72.21566772460938,-33.30279922485352,-6.57810068130493,7.77821540832520,-4.17155075073242,174.01004028320312,-80.94408416748047,29.95653724670410
10,786298316,121.03919219970703,72.34020233154297,-35.78329086303711,-5.81736230850220,9.01635932922363,-3.98034381866455,184.82537841796875,-84.90559387207031,33.89656448364258
11,786306649,122.54833221435547,69.97663879394531,-36.16101455688477,-5.38363695144653,8.64756965637207,-4.49360275268555,195.00544738769531,-91.74799346923828,32.15888595581055
12,786314982,122.76803588867188,67.17935943603516,-38.01400375366211,-5.36310768127441,8.18153381347656,-5.52457952499390,211.43778991699219,-97.79558563232422,32.24084472656250
13,786323315,122.56246948242188,67.41948699951172,-40.28257751464844,-6.29450082778931,8.32898902893066,-5.94811296463013,226.06324768066406,-103.81932830810547,31.79056167602539
14,786331648,122.36505126953125,67.71743774414062,-42.65148925781250,-7.14024496078491,7.43854427337646,-6.98622417449951,238.66479492187500,-110.53437042236328,27.42126655578613
15,786339981,123.49611663818359,65.09564208984375,-44.01491165161133,-8.25766658782959,8.15812492370605,-6.90552330017090,248.12094116210938,-115.57475280761719,26.90268516540527
16,786348314,124.98124694824219,62.86870956420898,-45.07285690307617,-8.97421932220459,6.59988451004028,-7.82354974746704,248.82037353515625,-121.55575561523438,18.77835083007812
17,786356647,125.26506805419922,63.38473510742188,-47.16142272949219,-9.27822875976562,6.63355731964111,-8.38811397552490,257.21502685546875,-128.12435913085938,13.85833740234375
18,786364980,125.48738098144531,63.98228836059570,-49.34524154663086,-9.85502147674561,6.86835908889771,-8.26406955718994,261.16989135742188,-136.06546020507812,8.14979171752930
19,786373313,127.73292541503906,62.48612976074219,-49.81918716430664,-10.04402732849121,5.92249679565430,-9.51474666595459,262.66345214843750,-143.77330017089844,-2.02415847778320
20,786381646,130.18515014648438,61.40737152099609,-50.13376617431641,-10.20161437988281,6.11764478683472,-10.64160823822021,268.04669189453125,-148.58934020996094,-9.87593841552734
21,786389979,130.90022277832031,62.32582473754883,-51.93394088745117,-9.32521724700928,5.75687122344971,-12.60474014282227,275.89682006835938,-148.90341186523438,-18.23624420166016
22,786398312,131.70520019531250,63.24998474121094,-53.76085662841797,-8.87511348724365,7.13552951812744,-13.01747989654541,291.15475463867188,-148.34703063964844,-17.80817031860352
23,786406645,134.97041320800781,62.48384857177734,-53.49895477294922,-8.85993576049805,7.35056161880493,-13.43279743194580,295.46322631835938,-154.00820922851562,-14.86768817901611
24,786414978,138.23152160644531,61.75146865844727,-53.33150100708008,-8.15965175628662,6.71488237380981,-14.33734989166260,303.49182128906250,-162.88694763183594,-11.98501491546631
25,786423311,139.21444702148438,62.82508468627930,-55.21729660034180,-7.01847362518311,6.61490201950073,-14.26126670837402,317.88372802734375,-166.12738037109375,-6.61896991729736
26,786431644,140.14294433593750,63.90844345092773,-57.23760223388672,-6.68072700500488,6.29032850265503,-13.17967033386230,327.72473144531250,-169.29165649414062,-1.94118976593018
27,786439977,143.83573913574219,63.26365661621094,-56.95791244506836,-5.57274246215820,5.31726551055908,-13.28483104705811,340.25958251953125,-173.18614196777344,0.39047512412071
28,786448310,147.44543457031250,62.65758895874023,-56.82366943359375,-4.92239141464233,5.42565584182739,-11.56540966033936,349.41098022460938,-174.68420410156250,2.56449604034424
29,786456643,148.84764099121094,63.85957336425781,-58.56496047973633,-3.91471385955811,5.13818788528442,-10.95203590393066,354.44973754882812,-172.05535888671875,2.98975682258606
30,786464976,150.24046325683594,65.07418060302734,-60.29262161254883,-3.03539013862610,5.65361356735229,-9.18011283874512,353.79873657226562,-170.81648254394531,2.44665884971619
31,786473309,153.99650573730469,64.61624908447266,-59.95969772338867,-2.49729490280151,5.89150333404541,-8.45759201049805,351.26089477539062,-171.49261474609375,5.01992607116699
32,786481642,157.19535827636719,64.29917907714844,-60.15681838989258,-2.26335096359253,6.93129348754883,-7.15747976303101,352.22573852539062,-179.29890441894531,12.53816604614258
33,786489975,158.38511657714844,65.71553802490234,-62.09869384765625,-1.86921370029449,8.06127643585205,-6.29163503646851,353.55688476562500,-194.50903320312500,26.11951446533203
34,786498308,159.04026794433594,67.27792358398438,-64.57938385009766,-1.34685897827148,8.98504924774170,-5.18780994415283,351.19021606445312,-217.68287658691406,41.82022476196289
35,786506641,160.97109985351562,67.42248535156250,-65.95836639404297,0.47931492328644,8.61462211608887,-4.88951253890991,340.86279296875000,-227.29949951171875,50.76336669921875
36,786514974,162.34225463867188,67.57257843017578,-67.78181457519531,2.45591282844543,7.86760520935059,-3.80352210998535,334.03997802734375,-213.57757568359375,53.31815719604492
37,786523307,162.72909545898438,68.99384307861328,-70.26591491699219,3.20699048042297,7.31744575500488,-2.86839032173157,322.93786621093750,-195.72589111328125,53.20310592651367
38,786531640,162.85668945312500,70.33773803710938,-72.89959716796875,3.02703237533569,6.25840187072754,-2.25324225425720,311.24188232421875,-186.44070434570312,56.43165588378906
