sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2022.0.0
StartTime: ,2022-08-15_19:18:12_000 EDT
© Xsens Technologies B. V. 2005-2022

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,608174377,110.65381622314453,61.88624191284180,-32.25451278686523,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,608182710,111.30282592773438,61.82857894897461,-32.47086715698242,-7.39333724975586,6.49478435516357,-5.16601610183716,99.67700195312500,-8.11933517456055,9.14464282989502
2,608191043,115.57856750488281,60.41603469848633,-28.47441101074219,-7.00554180145264,7.61414146423340,-4.56972980499268,116.36842346191406,-13.25026798248291,21.56043434143066
3,608199376,116.16877746582031,60.23031616210938,-29.06515693664551,-7.65046167373657,7.88408327102661,-3.53560185432434,131.35409545898438,-21.05018997192383,33.66134643554688
4,608207709,119.11466217041016,57.95768737792969,-26.72906684875488,-8.47279167175293,7.34382820129395,-3.27392077445984,145.35574340820312,-31.09362983703613,40.48178863525391
5,608216042,119.93827056884766,56.20283889770508,-27.32902336120605,-9.03495407104492,7.20541667938232,-3.86180114746094,158.72001647949219,-39.28015136718750,45.05969619750977
6,608224375,120.51423645019531,56.05511474609375,-28.32770538330078,-9.19752883911133,7.29635429382324,-4.55158090591431,167.68524169921875,-48.07954406738281,47.17491531372070
7,608232708,121.26961517333984,54.77999496459961,-29.17330932617188,-9.11707496643066,7.24182510375977,-5.15020608901978,171.54035949707031,-55.33094024658203,47.68566131591797
8,608241041,121.79943084716797,54.69316864013672,-30.35145950317383,-9.15147686004639,7.53231859207153,-5.65106868743896,178.08750915527344,-63.41395568847656,49.80317687988281
9,608249374,122.84204864501953,53.60680007934570,-31.08804321289062,-8.99892997741699,7.43218898773193,-6.26202297210693,180.15165710449219,-73.17175292968750,46.40174484252930
10,608257707,123.38401031494141,53.66290664672852,-32.37847137451172,-9.00265121459961,7.15918922424316,-6.87261343002319,188.81311035156250,-79.88971710205078,42.74540328979492
11,608266040,124.95318603515625,52.72675704956055,-32.80264663696289,-9.09235763549805,7.32448339462280,-6.98892164230347,195.22430419921875,-85.41192626953125,35.62412261962891
12,608274373,125.63567352294922,52.94997787475586,-34.08469772338867,-9.00862026214600,7.13130521774292,-7.05574512481689,203.60118103027344,-90.65115356445312,30.04886054992676
13,608282706,127.51174926757812,52.18305969238281,-34.35730743408203,-9.12336635589600,7.06751108169556,-7.33499383926392,209.60150146484375,-92.87952423095703,25.54240417480469
14,608291039,128.31051635742188,52.53551864624023,-35.61649322509766,-9.32078742980957,6.83771038055420,-7.42534875869751,214.60882568359375,-98.12959289550781,21.53605461120605
15,608299372,130.31842041015625,51.95762252807617,-35.86628723144531,-9.28016471862793,6.50133180618286,-7.97546386718750,220.10833740234375,-101.70239257812500,19.67391204833984
16,608307705,131.15138244628906,52.40856170654297,-37.17454910278320,-9.56612873077393,6.92688226699829,-8.39702415466309,223.09231567382812,-107.59724426269531,20.01011085510254
17,608316038,133.18301391601562,51.97854995727539,-37.49840927124023,-9.77646827697754,7.04300737380981,-9.12751388549805,226.23521423339844,-117.60494232177734,21.46345710754395
18,608324371,133.89280700683594,52.57659912109375,-39.01139068603516,-9.59812927246094,6.99165916442871,-9.84310722351074,227.91223144531250,-129.32257080078125,22.68655014038086
19,608332704,135.88761901855469,52.24660110473633,-39.46917724609375,-9.63672065734863,6.65063905715942,-10.42735671997070,231.07177734375000,-141.86253356933594,24.10018730163574
20,608341037,136.51838684082031,52.99869155883789,-41.17725753784180,-9.20177745819092,5.92236757278442,-11.22875690460205,237.71656799316406,-150.63574218750000,25.53193855285645
21,608349370,138.77388000488281,52.65692138671875,-41.56477355957031,-8.81234741210938,6.36958885192871,-11.41008472442627,246.99166870117188,-154.89425659179688,31.46854591369629
22,608357703,139.39096069335938,53.44121932983398,-43.43997573852539,-9.16720867156982,6.85108852386475,-11.88246726989746,253.03868103027344,-159.10688781738281,38.74462890625000
23,608366036,139.91763305664062,54.24421310424805,-45.45444488525391,-9.89067935943604,6.99078464508057,-11.45150756835938,257.49746704101562,-165.12135314941406,44.52553558349609
24,608374369,142.11706542968750,53.91791152954102,-45.98990631103516,-9.57141494750977,6.37339067459106,-11.84960842132568,251.00019836425781,-178.61380004882812,46.85579681396484
25,608382702,143.97625732421875,53.67477035522461,-46.76803970336914,-9.68417167663574,7.05558633804321,-12.65913772583008,237.92518615722656,-199.09144592285156,47.98057937622070
26,608391035,143.95172119140625,54.90948486328125,-49.12587356567383,-9.58489513397217,7.75903320312500,-13.42053890228271,226.00625610351562,-216.37094116210938,44.52219772338867
27,608399368,143.84786987304688,56.23320388793945,-51.57567596435547,-8.68956089019775,8.23862457275391,-12.37127494812012,229.17941284179688,-225.63484191894531,38.89617919921875
28,608407701,145.61889648437500,56.23986053466797,-52.43293380737305,-7.70198631286621,7.31826162338257,-11.00844955444336,239.74548339843750,-236.50608825683594,34.73082733154297
29,608416034,147.16337585449219,56.22934341430664,-53.57851409912109,-6.64381408691406,6.14714145660400,-10.04142379760742,252.86460876464844,-248.90895080566406,30.74888992309570
30,608424367,147.14627075195312,57.93129348754883,-56.12976074218750,-5.71359586715698,5.45959091186523,-9.95036602020264,254.18066406250000,-261.24475097656250,27.13069343566895
31,608432700,146.86486816406250,59.74182128906250,-58.90862655639648,-4.48682546615601,4.66239261627197,-9.92164707183838,250.77091979980469,-275.56793212890625,24.58715248107910
32,608441033,148.31475830078125,60.04347610473633,-60.12275314331055,-2.52754998207092,3.29128122329712,-9.97591686248779,256.52462768554688,-278.87191772460938,17.53099060058594
33,608449366,150.26545715332031,60.17805099487305,-60.90725708007812,0.38748970627785,2.06771659851074,-10.62571620941162,273.48095703125000,-256.88763427734375,5.26722240447998
34,608457699,150.97102355957031,61.85802459716797,-62.84584045410156,1.84424483776093,2.02069520950317,-10.37505054473877,287.42330932617188,-230.42257690429688,-2.62798905372620
35,608466032,151.82403564453125,63.43814849853516,-64.64446258544922,2.21769905090332,1.99098634719849,-9.52931022644043,293.28152465820312,-213.37413024902344,-5.59196662902832
36,608474365,155.13926696777344,63.08893585205078,-64.15515899658203,2.37621855735779,2.32202816009521,-8.25030803680420,300.12185668945312,-196.11103820800781,-6.47822809219360
