sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2022.0.0
StartTime: ,2022-08-15_19:19:40_000 EDT
© Xsens Technologies B. V. 2005-2022

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,695803508,163.68307495117188,72.21703338623047,-94.59287261962891,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,695811841,163.93215942382812,72.10037994384766,-94.42938995361328,-9.12954616546631,2.31625890731812,-2.55649375915527,10.28534793853760,15.40881347656250,-3.54643321037292
2,695820174,164.07260131835938,72.06790924072266,-94.62233734130859,-9.28941822052002,1.69074046611786,-2.87308621406555,8.82633495330811,13.94949245452881,-2.06047391891479
3,695828507,164.23077392578125,71.97373199462891,-94.54637145996094,-9.03559494018555,1.82809913158417,-3.01487255096436,9.37207126617432,11.93787574768066,-1.30039656162262
4,695836840,164.15606689453125,71.94773101806641,-94.99449920654297,-8.83415985107422,1.64924561977386,-3.11534261703491,8.41571235656738,12.72305488586426,0.42642587423325
5,695845173,164.21722412109375,71.86159515380859,-95.02519989013672,-8.62554264068604,1.67152452468872,-2.78584384918213,9.89070796966553,9.93133163452148,2.23440670967102
6,695853506,164.11692810058594,71.79402923583984,-95.45663452148438,-8.51273918151855,1.74101173877716,-2.68711256980896,8.08185577392578,10.89573383331299,2.83846759796143
7,695861839,164.12049865722656,71.70037078857422,-95.54766845703125,-8.47011661529541,2.07294774055481,-2.44921994209290,9.84726715087891,10.17902374267578,4.68072080612183
8,695870172,163.91856384277344,71.65158081054688,-96.09288787841797,-8.56999874114990,2.38311123847961,-2.32192230224609,7.80027770996094,10.30985832214355,6.72752809524536
9,695878505,163.81323242187500,71.56111145019531,-96.28059387207031,-8.76157093048096,2.52867913246155,-2.49499106407166,7.77184629440308,8.76324462890625,8.15885162353516
10,695886838,163.26925659179688,71.52552795410156,-97.11408996582031,-9.00528717041016,3.06725573539734,-2.20255136489868,7.65563488006592,6.35327959060669,11.86910057067871
11,695895171,162.99674987792969,71.45368194580078,-97.45138549804688,-9.60633468627930,2.78148531913757,-2.35930752754211,4.71960210800171,4.84093666076660,13.11441135406494
12,695903504,162.19110107421875,71.44475555419922,-98.51721191406250,-9.73034763336182,2.83344984054565,-2.46572566032410,4.06823301315308,1.90662145614624,13.49040603637695
13,695911837,161.86137390136719,71.38836669921875,-98.88195800781250,-9.63917827606201,2.83474659919739,-2.56552910804749,0.95395117998123,2.44995093345642,13.66837310791016
14,695920170,160.97598266601562,71.39994049072266,-99.97507476806641,-9.80435085296631,2.68225359916687,-2.35428476333618,0.49181899428368,-0.10713155567646,13.78312492370605
15,695928503,160.61817932128906,71.38574981689453,-100.35445404052734,-9.89630699157715,2.45681095123291,-2.31677913665771,-0.76295858621597,-2.84506320953369,12.59006500244141
16,695936836,159.74778747558594,71.44123077392578,-101.40576934814453,-9.89882946014404,2.08087348937988,-2.39605164527893,-0.90493828058243,-5.53371286392212,11.14406394958496
17,695945169,159.43800354003906,71.46076965332031,-101.74757385253906,-9.81893253326416,1.77606153488159,-2.66623258590698,0.72977524995804,-6.42344808578491,9.71824550628662
18,695953502,158.72668457031250,71.55285644531250,-102.62448120117188,-10.06726264953613,1.59746956825256,-2.46788525581360,0.22263894975185,-6.95794105529785,8.33097934722900
19,695961835,158.15284729003906,71.60932159423828,-103.17809295654297,-10.28755855560303,1.37158870697021,-2.35887312889099,-3.00727796554565,-7.06495714187622,5.76228141784668
20,695970168,157.91043090820312,71.65474700927734,-103.42386627197266,-10.30597400665283,1.81832480430603,-1.70910692214966,-2.08998060226440,-8.19976902008057,4.88281583786011
21,695978501,157.42839050292969,71.79045104980469,-103.87356567382812,-10.61394691467285,2.42632603645325,-1.62576329708099,-4.65012454986572,-9.25702381134033,2.54556894302368
22,695986834,157.17070007324219,71.89472961425781,-104.11071777343750,-10.30700206756592,2.71956300735474,-1.54745197296143,-4.87367248535156,-14.62969970703125,1.65471839904785
23,695995167,156.42549133300781,72.09848022460938,-104.80845642089844,-9.79274177551270,3.14582562446594,-1.23739230632782,-5.71152734756470,-15.78591442108154,2.08079838752747
24,696003500,156.06768798828125,72.22179412841797,-105.15615081787109,-9.95077323913574,3.13452816009521,-1.04584324359894,-4.20405340194702,-18.35438537597656,4.04182481765747
25,696011833,154.92834472656250,72.47724151611328,-106.26059722900391,-10.26564598083496,2.86558198928833,-1.53535556793213,-4.02874946594238,-24.79742240905762,5.21339607238770
26,696020166,154.47666931152344,72.67059326171875,-106.68743896484375,-9.81611824035645,2.37784051895142,-2.41814136505127,-6.31510353088379,-27.19051551818848,2.25792193412781
27,696028499,154.11247253417969,72.84819793701172,-107.02030944824219,-9.03127098083496,2.45370340347290,-2.40737318992615,-6.54837179183960,-24.00701904296875,-0.27510982751846
28,696036832,153.20991516113281,73.06275177001953,-107.84289550781250,-8.94016933441162,2.16794300079346,-2.36752104759216,-8.31633186340332,-20.68068695068359,-3.79961752891541
29,696045165,152.46524047851562,73.23747253417969,-108.48750305175781,-8.56145381927490,2.21843004226685,-2.21284055709839,-10.88939857482910,-21.20687103271484,-7.12548685073853
30,696053498,152.24902343750000,73.40472412109375,-108.58683013916016,-8.06321811676025,2.13999009132385,-2.51374936103821,-15.50790405273438,-19.02627754211426,-7.97867202758789
31,696061831,151.50088500976562,73.54686737060547,-109.20491027832031,-7.83024358749390,2.17411160469055,-2.50101828575134,-15.08993244171143,-22.44252777099609,-6.44266366958618
32,696070164,151.14292907714844,73.71981811523438,-109.45987701416016,-7.51589298248291,2.08512997627258,-2.54847693443298,-14.58343410491943,-22.00851821899414,-4.09560251235962
33,696078497,150.31301879882812,73.79727935791016,-110.17755126953125,-7.82556343078613,2.07485294342041,-2.52463769912720,-13.97853088378906,-22.52403450012207,-0.80248183012009
34,696086830,149.81695556640625,73.92305755615234,-110.58151245117188,-7.89496183395386,2.19537544250488,-2.40704345703125,-13.94274425506592,-19.47199058532715,2.44352245330811
35,696095163,148.92536926269531,73.91405487060547,-111.35353851318359,-8.35017108917236,2.55282425880432,-1.78493785858154,-15.47276115417480,-17.21327400207520,5.46357011795044
36,696103496,148.30390930175781,73.99012756347656,-111.83949279785156,-8.82152080535889,2.51987314224243,-1.38271498680115,-19.50482749938965,-15.85556507110596,7.31038331985474
37,696111829,147.26515197753906,73.98081970214844,-112.69616699218750,-8.99177742004395,2.61351275444031,-1.25118494033813,-22.63076782226562,-14.62298393249512,6.59554195404053
38,696120162,146.68881225585938,74.03832244873047,-113.07252502441406,-9.02230644226074,2.84623765945435,-1.07795584201813,-26.72016334533691,-12.23279190063477,4.97019052505493
39,696128495,145.57643127441406,74.04965972900391,-113.90355682373047,-9.13428688049316,2.76235699653625,-1.12310612201691,-33.54956817626953,-11.41505908966064,3.33953619003296
40,696136828,144.98295593261719,74.12598419189453,-114.21096801757812,-9.22378444671631,2.46494913101196,-1.50126779079437,-36.71654129028320,-12.95415878295898,1.39406931400299
41,696145161,143.88275146484375,74.16517639160156,-114.99517059326172,-8.81285095214844,2.68302273750305,-1.46672976016998,-37.29839324951172,-11.24202442169189,0.02916184253991
42,696153494,143.35867309570312,74.22289276123047,-115.21076965332031,-8.48010444641113,2.67278313636780,-1.07332551479340,-38.96044921875000,-9.41735649108887,-0.13118349015713
43,696161827,142.21942138671875,74.25056457519531,-116.00501251220703,-8.19571876525879,2.43934273719788,-0.82985532283783,-40.60882568359375,-9.93583965301514,0.12141164392233
44,696170160,141.59608459472656,74.29975128173828,-116.29640197753906,-7.98269653320312,2.32427835464478,-0.64132976531982,-42.12361145019531,-10.15891742706299,2.11028313636780
45,696178493,140.28730773925781,74.32047271728516,-117.23868560791016,-8.11450767517090,1.85707581043243,-0.89179128408432,-43.78163146972656,-10.30591773986816,4.84189319610596
46,696186826,139.54644775390625,74.34707641601562,-117.65070343017578,-8.17426681518555,1.52933001518250,-1.07232487201691,-42.26554489135742,-10.70588493347168,6.45510578155518
47,696195159,138.82157897949219,74.35457611083984,-118.03037261962891,-8.38448143005371,1.32614123821259,-1.22501146793365,-44.08585357666016,-8.37644577026367,7.01388168334961
48,696203492,137.55603027343750,74.37799072265625,-118.92593383789062,-8.69895458221436,1.40834987163544,-1.24965715408325,-44.87026977539062,-9.84752655029297,6.68868303298950
49,696211825,136.31013488769531,74.40688323974609,-119.75560760498047,-8.71133804321289,1.35941016674042,-1.49600017070770,-51.30247497558594,-9.83961677551270,8.93913269042969
50,696220158,135.43817138671875,74.41200256347656,-120.26988220214844,-8.67299079895020,0.80443465709686,-2.40470361709595,-46.16513442993164,-11.64911079406738,9.77464294433594
51,696228491,134.55607604980469,74.37302398681641,-120.82949066162109,-8.43501949310303,1.46968376636505,-2.15557670593262,-42.13975906372070,-9.12745666503906,14.38718414306641
52,696236824,133.45515441894531,74.33706665039062,-121.61286926269531,-9.13229084014893,0.75268763303757,-2.20535707473755,-40.89236831665039,-7.89300251007080,17.08467483520508
53,696245157,132.55944824218750,74.28487396240234,-122.22946166992188,-9.39276695251465,1.06002986431122,-1.47537994384766,-36.90028381347656,-6.74659442901611,17.80199813842773
54,696253490,131.65209960937500,74.19512939453125,-122.83156585693359,-10.02323627471924,1.21198606491089,-1.00843107700348,-40.32466888427734,-7.00209999084473,19.44235420227051
55,696261823,130.72114562988281,74.12044525146484,-123.46773529052734,-10.29663658142090,0.20309090614319,-1.56570982933044,-39.24576568603516,-9.44162940979004,18.76657295227051
56,696270156,129.76193237304688,74.10597229003906,-124.18282318115234,-10.26766490936279,0.77862960100174,-1.16487729549408,-33.55971527099609,-11.15542411804199,19.82151412963867
57,696278489,128.90681457519531,74.12107849121094,-124.77555084228516,-10.58557605743408,0.18811345100403,-1.57495105266571,-36.12514495849609,-9.07214069366455,20.39204978942871
58,696286822,128.03842163085938,74.02439117431641,-125.41488647460938,-10.42481517791748,0.03958844393492,-1.58282041549683,-31.41576004028320,-8.92274284362793,20.47814750671387
59,696295155,127.25637054443359,73.90953063964844,-126.01509094238281,-10.15856838226318,0.42569774389267,-1.41616988182068,-25.60144042968750,-6.99229526519775,21.36044692993164
60,696303488,126.21158599853516,73.95577239990234,-126.88338470458984,-11.23405456542969,1.88813066482544,0.36375734210014,-28.25714874267578,-19.12063598632812,28.68440437316895
61,696311821,124.70867919921875,74.02553558349609,-128.18421936035156,-12.04530811309814,-0.41834545135498,-1.21300160884857,-32.64974975585938,-28.77128410339355,35.37438201904297
62,696320154,123.80528259277344,73.89160156250000,-129.11746215820312,-10.49813556671143,-2.04440140724182,-2.32093214988708,-1.75493526458740,-16.17606925964355,29.01166534423828
